filepath,label
vocalsound/audio_16k/m2604_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1176_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1615_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3225_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0819_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0062_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0731_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0310_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2688_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0298_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1118_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2341_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2822_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0564_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0882_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0470_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1223_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1577_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3294_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1142_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3210_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1627_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2673_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1307_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0014_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1669_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2514_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2486_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1493_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2855_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0799_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0824_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0985_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0656_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2306_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1221_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2497_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0572_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0088_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3155_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2798_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2074_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0889_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2840_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1418_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2587_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2424_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2166_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1766_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0197_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1523_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0566_1_sneeze.wav,sneeze
vocalsound/audio_16k/f2172_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3272_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1373_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1365_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1850_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2397_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0418_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2562_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0589_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1360_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0931_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1763_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2751_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1694_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3264_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1214_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2125_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1956_1_sneeze.wav,sneeze
vocalsound/audio_16k/f0237_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1333_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2256_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0891_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1519_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0112_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0345_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2632_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0174_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1242_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0137_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2190_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2803_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0121_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0760_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1613_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0560_2_sneeze.wav,sneeze
vocalsound/audio_16k/m3092_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2692_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0517_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2291_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1122_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0879_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1670_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1207_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2739_1_sneeze.wav,sneeze
vocalsound/audio_16k/m2002_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0582_3_sneeze.wav,sneeze
vocalsound/audio_16k/m0937_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3236_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2633_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1381_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0487_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0993_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2924_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1092_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3038_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2087_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2395_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2531_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1876_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2208_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2164_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1600_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2807_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1545_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1981_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2298_1_sneeze.wav,sneeze
vocalsound/audio_16k/m1183_1_sneeze.wav,sneeze
vocalsound/audio_16k/f2480_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1825_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2469_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2383_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2282_1_sneeze.wav,sneeze
vocalsound/audio_16k/m2496_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2189_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2445_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0648_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2953_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0587_1_sneeze.wav,sneeze
vocalsound/audio_16k/f2985_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1203_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2401_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2251_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2374_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0991_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1338_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2091_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3290_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3260_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0023_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2946_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1199_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3022_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0332_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2428_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2346_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2894_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2958_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0353_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1958_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2084_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0584_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1721_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1639_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1036_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2228_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1213_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2226_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2233_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1119_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0888_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1655_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1444_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1945_1_sneeze.wav,sneeze
vocalsound/audio_16k/f1956_2_sneeze.wav,sneeze
vocalsound/audio_16k/m2718_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2051_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0973_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1831_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1832_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1885_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0424_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0800_1_sneeze.wav,sneeze
vocalsound/audio_16k/m0139_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2792_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0561_1_sneeze.wav,sneeze
vocalsound/audio_16k/f0802_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2128_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3109_0_sneeze.wav,sneeze
ESC-50/audio/3-148330-A-21.wav,sneeze
vocalsound/audio_16k/m1129_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1280_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0094_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1948_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0573_2_sneeze.wav,sneeze
vocalsound/audio_16k/m0580_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1927_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1616_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2368_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3214_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3067_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1895_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0485_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0723_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1940_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1345_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1883_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1011_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0290_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3337_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0170_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1398_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0284_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0036_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0700_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1492_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2386_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0291_0_sneeze.wav,sneeze
ESC-50/audio/5-220027-A-21.wav,sneeze
vocalsound/audio_16k/m2458_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1271_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3203_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0859_1_sneeze.wav,sneeze
vocalsound/audio_16k/f2846_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2344_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0446_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1858_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1066_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2538_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2994_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1099_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2663_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0541_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2248_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1548_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0915_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2795_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2590_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0483_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1914_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2090_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3091_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0061_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2866_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2450_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1269_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2078_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1558_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1396_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2653_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1835_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0084_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0240_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0863_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2595_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0698_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0056_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2048_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0759_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1472_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1146_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3046_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2725_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2755_0_sneeze.wav,sneeze
ESC-50/audio/4-167642-A-21.wav,sneeze
vocalsound/audio_16k/f2115_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3301_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1921_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0386_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2183_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2785_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2524_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1409_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1336_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0017_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2120_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1948_3_sneeze.wav,sneeze
vocalsound/audio_16k/f3080_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2204_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1930_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0516_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3032_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0963_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0528_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2574_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2754_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2247_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2154_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2877_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2614_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0951_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2253_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2262_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3149_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1637_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1786_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1772_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1094_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0582_2_sneeze.wav,sneeze
vocalsound/audio_16k/f1249_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0454_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1575_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3206_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0159_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1123_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0559_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1025_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2013_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1765_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1989_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2654_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1520_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0661_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2491_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3325_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0955_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3097_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0627_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1231_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0912_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0512_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1105_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2727_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1640_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2527_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2928_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1226_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1315_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2242_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0895_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0351_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0942_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1657_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1416_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2437_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0736_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0828_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0372_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0451_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2816_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1081_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0847_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0155_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2637_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1229_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0468_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1188_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0503_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2069_1_sneeze.wav,sneeze
vocalsound/audio_16k/f2589_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0140_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0031_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2056_0_sneeze.wav,sneeze
ESC-50/audio/2-130978-A-21.wav,sneeze
vocalsound/audio_16k/f1759_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1371_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0597_3_sneeze.wav,sneeze
vocalsound/audio_16k/m3360_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0210_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2939_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0532_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1053_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0496_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0581_2_sneeze.wav,sneeze
vocalsound/audio_16k/m0561_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2528_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2365_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0107_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1435_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1107_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2854_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3292_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0186_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3215_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3287_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0400_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3240_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3223_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0646_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1999_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1038_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1086_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1948_2_sneeze.wav,sneeze
vocalsound/audio_16k/f2965_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0964_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1423_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1024_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2586_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0958_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1042_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1803_0_sneeze.wav,sneeze
ESC-50/audio/2-82538-A-21.wav,sneeze
vocalsound/audio_16k/f0151_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2297_1_sneeze.wav,sneeze
vocalsound/audio_16k/m0507_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1076_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0214_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0981_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3256_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1865_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2151_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0494_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2903_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1264_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2273_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1509_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0916_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0241_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1986_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0180_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3179_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0081_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1949_1_sneeze.wav,sneeze
vocalsound/audio_16k/f1660_0_sneeze.wav,sneeze
vocalsound/audio_16k/m3137_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0807_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1496_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0258_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0380_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1528_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2719_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1964_1_sneeze.wav,sneeze
vocalsound/audio_16k/m3354_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0065_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0325_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1904_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1040_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1752_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0460_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1144_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0770_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2385_0_sneeze.wav,sneeze
vocalsound/audio_16k/o0337_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1356_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2676_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2547_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1529_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2695_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1934_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2219_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1161_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0898_0_sneeze.wav,sneeze
vocalsound/audio_16k/f1790_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0141_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2506_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2268_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0509_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1179_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1479_0_sneeze.wav,sneeze
vocalsound/audio_16k/m2312_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1744_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0235_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1172_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0702_0_sneeze.wav,sneeze
vocalsound/audio_16k/f0382_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2941_0_sneeze.wav,sneeze
vocalsound/audio_16k/m1877_0_sneeze.wav,sneeze
vocalsound/audio_16k/f3277_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0932_0_sneeze.wav,sneeze
vocalsound/audio_16k/f2675_0_sneeze.wav,sneeze
vocalsound/audio_16k/m0161_0_sneeze.wav,sneeze
